name,detail,cover,price,kind
我心归处是敦煌：樊锦诗自述（2019中国好书！2019感动中国人物！人民日报推荐 “敦煌的女儿”樊锦诗唯一自传）团购电话:4001066666转6,http://product.dangdang.com/27931896.html,http://img3m6.ddimg.cn/36/4/27931896-1_l_12.jpg,40.80,传记
少年读西游记（套装全3册）西游记 青岛出版社,http://product.dangdang.com/25178748.html,http://img3m8.ddimg.cn/78/26/25178748-1_l_3.jpg,44.70,童书
傲慢与偏见 世界名著典藏,http://product.dangdang.com/23717136.html,http://img3m6.ddimg.cn/3/25/23717136-1_l_7.jpg,10.00,小说
长征  修订版（全2册） 入选八年级上册语文阅读书目人民文学出版社,http://product.dangdang.com/25190819.html,http://img3m9.ddimg.cn/71/35/25190819-1_l_5.jpg,66.50,中小学教辅
大林和小林（手绘精美插图）,http://product.dangdang.com/26315051.html,http://img3m1.ddimg.cn/59/22/26315051-1_l_29.jpg,17.60,中小学教辅
青鸟 小学生儿童文学三四五六年级8-9-10-12岁课外阅读书籍青少年世界名著童话故事书彩图美绘版,http://product.dangdang.com/28495398.html,http://img3m8.ddimg.cn/30/33/28495398-1_l_15.jpg,16.10,中小学教辅
神奇校车・人文版（全3册）,http://product.dangdang.com/25280355.html,http://img3m5.ddimg.cn/12/31/25280355-1_l_28.jpg,27.00,童书
文化苦旅 新版,http://product.dangdang.com/23629302.html,http://img3m2.ddimg.cn/81/29/23629302-1_l_1.jpg,21.90,文学
写给儿童的中国地理（全14册）,http://product.dangdang.com/24044343.html,http://img3m3.ddimg.cn/15/4/24044343-1_l_16.jpg,196.00,童书
成语故事(中小学生课外阅读指导丛书) 无障碍阅读 彩插励志版  94000多名读者热评！,http://product.dangdang.com/23474802.html,http://img3m2.ddimg.cn/21/4/23474802-1_l_23.jpg,12.50,中小学教辅
昆虫记（未删减版） 八年级上 人教版名著阅读课程化丛书 教材推荐书目 人民教育出版社（入选中小学生阅读指导目录 推荐阅读）,http://product.dangdang.com/25171990.html,http://img3m0.ddimg.cn/52/2/25171990-1_l_9.jpg,26.10,中小学教辅
林格伦儿童文学作品集・典藏版――长袜子皮皮,http://product.dangdang.com/23190572.html,http://img3m2.ddimg.cn/20/8/23190572-1_l_4.jpg,14.00,童书
小兵张嘎（《语文》推荐阅读丛书 人民文学出版社）,http://product.dangdang.com/25267312.html,http://img3m2.ddimg.cn/37/12/25267312-1_l_5.jpg,27.70,中小学教辅
认知天性：让学习轻而易举的心理学规律,http://product.dangdang.com/25350593.html,http://img3m3.ddimg.cn/59/6/25350593-1_l_3.jpg,37.40,成功/励志
细菌世界历险记（又名《灰尘的旅行》，小学语文快乐读书吧・四年级下阅读）[高士其经典科普故事传播科学知识，提升科学素养],http://product.dangdang.com/25231949.html,http://img3m9.ddimg.cn/17/21/25231949-1_l_20.jpg,20.80,中小学教辅
小鸡鸡的故事+乳房的故事（全2册，性教育套装，认识自己的身体，）,http://product.dangdang.com/25265074.html,http://img3m4.ddimg.cn/76/31/25265074-1_l_17.jpg,39.60,童书
见识城邦・娱乐至死,http://product.dangdang.com/23687866.html,http://img3m6.ddimg.cn/37/22/23687866-1_l_4.jpg,24.50,社会科学
天蓝色的彼岸,http://product.dangdang.com/26483740.html,http://img3m0.ddimg.cn/52/28/26483740-1_l_9.jpg,24.10,童书
